UTM_X,UTM_Y,Cota,Valor,Clase
425287.0,4571339.0,-43,0.01,arcillas y limos
425287.0,4571339.0,-42,0.01,arcillas y limos
425287.0,4571339.0,-41,0.01,arcillas y limos
425287.0,4571339.0,-40,0.01,arcillas y limos
425287.0,4571339.0,-39,0.01,arcillas y limos
425287.0,4571339.0,-38,0.01,arcillas y limos
425287.0,4571339.0,-37,0.01,arcillas y limos
425287.0,4571339.0,-36,0.01,arcillas y limos
425287.0,4571339.0,-35,0.01,arcillas y limos
425287.0,4571339.0,-34,0.01,arcillas y limos
425287.0,4571339.0,-33,0.01,arcillas y limos
425287.0,4571339.0,-32,0.01,arcillas y limos
425287.0,4571339.0,-31,0.01,arcillas y limos
425287.0,4571339.0,-30,0.01,arcillas y limos
425287.0,4571339.0,-29,0.01,arcillas y limos
425287.0,4571339.0,-28,0.01,arcillas y limos
425287.0,4571339.0,-27,0.01,arcillas y limos
425287.0,4571339.0,-26,0.01,arcillas y limos
425287.0,4571339.0,-25,0.01,arcillas y limos
425287.0,4571339.0,-24,0.01,arcillas y limos
425287.0,4571339.0,-23,0.01,arcillas y limos
425287.0,4571339.0,-22,0.01,arcillas y limos
425287.0,4571339.0,-21,0.01,arcillas y limos
425287.0,4571339.0,-20,0.01,arcillas y limos
425287.0,4571339.0,-19,0.01,arcillas y limos
425287.0,4571339.0,-18,0.01,arcillas y limos
425287.0,4571339.0,-17,0.01,arcillas y limos
425287.0,4571339.0,-16,0.01,arcillas y limos
425287.0,4571339.0,-15,0.01,arcillas y limos
425287.0,4571339.0,-14,1.15,arenas
425287.0,4571339.0,-13,1.15,arenas
425287.0,4571339.0,-12,1.15,arenas
425287.0,4571339.0,-11,1.15,arenas
425287.0,4571339.0,-10,1.15,arenas
425287.0,4571339.0,-9,1.15,arenas
425287.0,4571339.0,-8,1.15,arenas
425287.0,4571339.0,-7,1.15,arenas
425287.0,4571339.0,-6,1.15,arenas
425287.0,4571339.0,-5,1.15,arenas
425287.0,4571339.0,-4,1.15,arenas
425287.0,4571339.0,-3,1.15,arenas
425287.0,4571339.0,-2,1.15,arenas
425287.0,4571339.0,-1,1.15,arenas
425287.0,4571339.0,0,1.15,arenas
425287.0,4571339.0,1,1.15,arenas
425436.0,4571444.0,-69,0.001,arcillas y limos
425436.0,4571444.0,-68,0.001,arcillas y limos
425436.0,4571444.0,-67,7,gravillas y gravas
425436.0,4571444.0,-66,7,gravillas y gravas
425436.0,4571444.0,-65,7,gravillas y gravas
425436.0,4571444.0,-64,7,gravillas y gravas
425436.0,4571444.0,-63,7,gravillas y gravas
425436.0,4571444.0,-62,0.45,arcillas y limos
425436.0,4571444.0,-61,0.01,arcillas y limos
425436.0,4571444.0,-60,0.01,arcillas y limos
425436.0,4571444.0,-59,0.01,arcillas y limos
425436.0,4571444.0,-58,0.01,arcillas y limos
425436.0,4571444.0,-57,0.01,arcillas y limos
425436.0,4571444.0,-56,0.01,arcillas y limos
425436.0,4571444.0,-55,0.01,arcillas y limos
425436.0,4571444.0,-54,0.01,arcillas y limos
425436.0,4571444.0,-53,0.01,arcillas y limos
425436.0,4571444.0,-52,0.01,arcillas y limos
425436.0,4571444.0,-51,0.01,arcillas y limos
425436.0,4571444.0,-50,0.01,arcillas y limos
425436.0,4571444.0,-49,0.01,arcillas y limos
425436.0,4571444.0,-48,0.01,arcillas y limos
425436.0,4571444.0,-47,0.01,arcillas y limos
425436.0,4571444.0,-46,0.01,arcillas y limos
425436.0,4571444.0,-45,0.01,arcillas y limos
425436.0,4571444.0,-44,0.01,arcillas y limos
425436.0,4571444.0,-43,0.01,arcillas y limos
425436.0,4571444.0,-42,0.01,arcillas y limos
425436.0,4571444.0,-41,0.01,arcillas y limos
425436.0,4571444.0,-40,0.01,arcillas y limos
425436.0,4571444.0,-39,0.01,arcillas y limos
425436.0,4571444.0,-38,0.01,arcillas y limos
425436.0,4571444.0,-37,0.01,arcillas y limos
425436.0,4571444.0,-36,0.01,arcillas y limos
425436.0,4571444.0,-35,0.01,arcillas y limos
425436.0,4571444.0,-34,0.01,arcillas y limos
425436.0,4571444.0,-33,0.01,arcillas y limos
425436.0,4571444.0,-32,0.01,arcillas y limos
425436.0,4571444.0,-31,0.01,arcillas y limos
425436.0,4571444.0,-30,0.01,arcillas y limos
425436.0,4571444.0,-29,0.01,arcillas y limos
425436.0,4571444.0,-28,0.01,arcillas y limos
425436.0,4571444.0,-27,0.01,arcillas y limos
425436.0,4571444.0,-26,0.01,arcillas y limos
425436.0,4571444.0,-25,0.01,arcillas y limos
425436.0,4571444.0,-24,0.01,arcillas y limos
425436.0,4571444.0,-23,0.01,arcillas y limos
425436.0,4571444.0,-22,0.01,arcillas y limos
425436.0,4571444.0,-21,0.01,arcillas y limos
425436.0,4571444.0,-20,0.01,arcillas y limos
425436.0,4571444.0,-19,0.01,arcillas y limos
425436.0,4571444.0,-18,0.01,arcillas y limos
425436.0,4571444.0,-17,0.01,arcillas y limos
425436.0,4571444.0,-16,0.01,arcillas y limos
425436.0,4571444.0,-15,1.15,arenas
425436.0,4571444.0,-14,1.15,arenas
425436.0,4571444.0,-13,1.15,arenas
425436.0,4571444.0,-12,1.15,arenas
425436.0,4571444.0,-11,1.15,arenas
425436.0,4571444.0,-10,1.15,arenas
425436.0,4571444.0,-9,1.15,arenas
425436.0,4571444.0,-8,7,gravillas y gravas
425436.0,4571444.0,-7,7,gravillas y gravas
425436.0,4571444.0,-6,7,gravillas y gravas
425436.0,4571444.0,-5,7,gravillas y gravas
425436.0,4571444.0,-4,7,gravillas y gravas
425436.0,4571444.0,-3,7,gravillas y gravas
425436.0,4571444.0,-2,7,gravillas y gravas
425436.0,4571444.0,-1,7,gravillas y gravas
425436.0,4571444.0,0,7,gravillas y gravas
425436.0,4571444.0,1,7,gravillas y gravas
425506.0,4571465.0,-78,0.001,arcillas y limos
425506.0,4571465.0,-77,0.001,arcillas y limos
425506.0,4571465.0,-76,0.001,arcillas y limos
425506.0,4571465.0,-75,1.15,arenas
425506.0,4571465.0,-74,1.15,arenas
425506.0,4571465.0,-73,1.15,arenas
425506.0,4571465.0,-72,1.15,arenas
425506.0,4571465.0,-71,0.001,arcillas y limos
425506.0,4571465.0,-70,0.001,arcillas y limos
425506.0,4571465.0,-69,0.001,arcillas y limos
425506.0,4571465.0,-68,0.001,arcillas y limos
425506.0,4571465.0,-67,0.001,arcillas y limos
425506.0,4571465.0,-66,0.001,arcillas y limos
425506.0,4571465.0,-65,7,gravillas y gravas
425506.0,4571465.0,-64,7,gravillas y gravas
425506.0,4571465.0,-63,7,gravillas y gravas
425506.0,4571465.0,-62,0.45,arcillas y limos
425506.0,4571465.0,-61,0.01,arcillas y limos
425506.0,4571465.0,-60,0.01,arcillas y limos
425506.0,4571465.0,-59,0.01,arcillas y limos
425506.0,4571465.0,-58,0.01,arcillas y limos
425506.0,4571465.0,-57,0.01,arcillas y limos
425506.0,4571465.0,-56,0.01,arcillas y limos
425506.0,4571465.0,-55,0.01,arcillas y limos
425506.0,4571465.0,-54,0.01,arcillas y limos
425506.0,4571465.0,-53,0.01,arcillas y limos
425506.0,4571465.0,-52,0.01,arcillas y limos
425506.0,4571465.0,-51,0.01,arcillas y limos
425506.0,4571465.0,-50,0.01,arcillas y limos
425506.0,4571465.0,-49,0.01,arcillas y limos
425506.0,4571465.0,-48,0.01,arcillas y limos
425506.0,4571465.0,-47,0.01,arcillas y limos
425506.0,4571465.0,-46,0.01,arcillas y limos
425506.0,4571465.0,-45,0.01,arcillas y limos
425506.0,4571465.0,-44,0.01,arcillas y limos
425506.0,4571465.0,-43,0.01,arcillas y limos
425506.0,4571465.0,-42,0.01,arcillas y limos
425506.0,4571465.0,-41,0.01,arcillas y limos
425506.0,4571465.0,-40,0.01,arcillas y limos
425506.0,4571465.0,-39,0.01,arcillas y limos
425506.0,4571465.0,-38,0.01,arcillas y limos
425506.0,4571465.0,-37,0.01,arcillas y limos
425506.0,4571465.0,-36,0.01,arcillas y limos
425506.0,4571465.0,-35,0.01,arcillas y limos
425506.0,4571465.0,-34,0.01,arcillas y limos
425506.0,4571465.0,-33,0.01,arcillas y limos
425506.0,4571465.0,-32,0.01,arcillas y limos
425506.0,4571465.0,-31,0.01,arcillas y limos
425506.0,4571465.0,-30,0.01,arcillas y limos
425506.0,4571465.0,-29,0.01,arcillas y limos
425506.0,4571465.0,-28,0.01,arcillas y limos
425506.0,4571465.0,-27,0.01,arcillas y limos
425506.0,4571465.0,-26,0.01,arcillas y limos
425506.0,4571465.0,-25,0.01,arcillas y limos
425506.0,4571465.0,-24,0.01,arcillas y limos
425506.0,4571465.0,-23,0.01,arcillas y limos
425506.0,4571465.0,-22,0.01,arcillas y limos
425506.0,4571465.0,-21,0.01,arcillas y limos
425506.0,4571465.0,-20,0.01,arcillas y limos
425506.0,4571465.0,-19,0.01,arcillas y limos
425506.0,4571465.0,-18,0.01,arcillas y limos
425506.0,4571465.0,-17,0.01,arcillas y limos
425506.0,4571465.0,-16,0.01,arcillas y limos
425506.0,4571465.0,-15,0.01,arcillas y limos
425506.0,4571465.0,-14,1.15,arenas
425506.0,4571465.0,-13,1.15,arenas
425506.0,4571465.0,-12,1.15,arenas
425506.0,4571465.0,-11,1.15,arenas
425506.0,4571465.0,-10,1.15,arenas
425506.0,4571465.0,-9,1.15,arenas
425506.0,4571465.0,-8,7,gravillas y gravas
425506.0,4571465.0,-7,7,gravillas y gravas
425506.0,4571465.0,-6,7,gravillas y gravas
425506.0,4571465.0,-5,7,gravillas y gravas
425506.0,4571465.0,-4,7,gravillas y gravas
425506.0,4571465.0,-3,7,gravillas y gravas
425506.0,4571465.0,-2,7,gravillas y gravas
425506.0,4571465.0,-1,7,gravillas y gravas
425506.0,4571465.0,0,7,gravillas y gravas
425506.0,4571465.0,1,7,gravillas y gravas
427790.0,4571844.0,-69,30,gravillas y gravas
427790.0,4571844.0,-68,30,gravillas y gravas
427790.0,4571844.0,-67,30,gravillas y gravas
427790.0,4571844.0,-66,0.0001,arcillas y limos
427790.0,4571844.0,-65,0.0001,arcillas y limos
427790.0,4571844.0,-64,0.0001,arcillas y limos
427790.0,4571844.0,-63,0.0001,arcillas y limos
427790.0,4571844.0,-62,0.0001,arcillas y limos
427790.0,4571844.0,-61,0.0004,arcillas y limos
427790.0,4571844.0,-60,0.0001,arcillas y limos
427790.0,4571844.0,-59,0.0001,arcillas y limos
427790.0,4571844.0,-58,0.01,arcillas y limos
427790.0,4571844.0,-57,0.01,arcillas y limos
427790.0,4571844.0,-56,0.01,arcillas y limos
427790.0,4571844.0,-55,0.0001,arcillas y limos
427790.0,4571844.0,-54,0.0001,arcillas y limos
427790.0,4571844.0,-53,0.0001,arcillas y limos
427790.0,4571844.0,-52,0.0001,arcillas y limos
427790.0,4571844.0,-51,0.0001,arcillas y limos
427790.0,4571844.0,-50,0.0001,arcillas y limos
427790.0,4571844.0,-49,0.0001,arcillas y limos
427790.0,4571844.0,-48,0.0001,arcillas y limos
427790.0,4571844.0,-47,0.0001,arcillas y limos
427790.0,4571844.0,-46,0.0001,arcillas y limos
427790.0,4571844.0,-45,0.0004,arcillas y limos
427790.0,4571844.0,-44,0.45,arcillas y limos
427790.0,4571844.0,-43,0.0001,arcillas y limos
427790.0,4571844.0,-42,0.0001,arcillas y limos
427790.0,4571844.0,-41,0.0001,arcillas y limos
427790.0,4571844.0,-40,0.0001,arcillas y limos
427790.0,4571844.0,-39,0.0001,arcillas y limos
427790.0,4571844.0,-38,0.0001,arcillas y limos
427790.0,4571844.0,-37,0.0001,arcillas y limos
427790.0,4571844.0,-36,0.0001,arcillas y limos
427790.0,4571844.0,-35,0.0001,arcillas y limos
427790.0,4571844.0,-34,0.0001,arcillas y limos
427790.0,4571844.0,-33,0.0004,arcillas y limos
427790.0,4571844.0,-32,0.0001,arcillas y limos
427790.0,4571844.0,-31,0.0004,arcillas y limos
427790.0,4571844.0,-30,0.0001,arcillas y limos
427790.0,4571844.0,-29,0.0001,arcillas y limos
427790.0,4571844.0,-28,0.0004,arcillas y limos
427790.0,4571844.0,-27,0.0004,arcillas y limos
427790.0,4571844.0,-26,0.0001,arcillas y limos
427790.0,4571844.0,-25,0.0004,arcillas y limos
427790.0,4571844.0,-24,0.0004,arcillas y limos
427790.0,4571844.0,-23,0.0004,arcillas y limos
427790.0,4571844.0,-22,0.0004,arcillas y limos
427790.0,4571844.0,-21,0.0004,arcillas y limos
427790.0,4571844.0,-20,0.0004,arcillas y limos
427790.0,4571844.0,-19,0.0004,arcillas y limos
427790.0,4571844.0,-18,0.0004,arcillas y limos
427790.0,4571844.0,-17,0.45,arcillas y limos
427790.0,4571844.0,-16,0.45,arcillas y limos
427790.0,4571844.0,-15,0.45,arcillas y limos
427790.0,4571844.0,-14,0.45,arcillas y limos
427790.0,4571844.0,-13,0.45,arcillas y limos
427790.0,4571844.0,-12,0.01,arcillas y limos
427790.0,4571844.0,-11,0.01,arcillas y limos
427790.0,4571844.0,-10,0.45,arcillas y limos
427790.0,4571844.0,-9,0.45,arcillas y limos
413510.0,4568960.0,-69,S,
413510.0,4568960.0,-68,1.15,arenas
413510.0,4568960.0,-67,0.001,arcillas y limos
413510.0,4568960.0,-66,0.001,arcillas y limos
413510.0,4568960.0,-65,0.001,arcillas y limos
413510.0,4568960.0,-64,0.001,arcillas y limos
413510.0,4568960.0,-63,0.001,arcillas y limos
413510.0,4568960.0,-62,0.001,arcillas y limos
413510.0,4568960.0,-61,0.001,arcillas y limos
413510.0,4568960.0,-60,0.001,arcillas y limos
413510.0,4568960.0,-59,0.001,arcillas y limos
413510.0,4568960.0,-58,0.001,arcillas y limos
413510.0,4568960.0,-57,0.001,arcillas y limos
413510.0,4568960.0,-56,0.001,arcillas y limos
413510.0,4568960.0,-55,0.001,arcillas y limos
413510.0,4568960.0,-54,0.001,arcillas y limos
413510.0,4568960.0,-53,0.001,arcillas y limos
413510.0,4568960.0,-52,0.001,arcillas y limos
413510.0,4568960.0,-51,0.001,arcillas y limos
413510.0,4568960.0,-50,0.001,arcillas y limos
413510.0,4568960.0,-49,0.001,arcillas y limos
413510.0,4568960.0,-48,0.001,arcillas y limos
413510.0,4568960.0,-47,0.001,arcillas y limos
413510.0,4568960.0,-46,0.001,arcillas y limos
413510.0,4568960.0,-45,0.001,arcillas y limos
413510.0,4568960.0,-44,0.001,arcillas y limos
413510.0,4568960.0,-43,0.001,arcillas y limos
413510.0,4568960.0,-42,0.001,arcillas y limos
413510.0,4568960.0,-41,0.001,arcillas y limos
413510.0,4568960.0,-40,0.001,arcillas y limos
413510.0,4568960.0,-39,0.001,arcillas y limos
413510.0,4568960.0,-38,0.001,arcillas y limos
413510.0,4568960.0,-37,0.001,arcillas y limos
413510.0,4568960.0,-36,0.001,arcillas y limos
413510.0,4568960.0,-35,0.01,arcillas y limos
413510.0,4568960.0,-34,0.01,arcillas y limos
413510.0,4568960.0,-33,0.01,arcillas y limos
413510.0,4568960.0,-32,0.01,arcillas y limos
413510.0,4568960.0,-31,0.01,arcillas y limos
413510.0,4568960.0,-30,0.01,arcillas y limos
413510.0,4568960.0,-29,0.01,arcillas y limos
413510.0,4568960.0,-28,0.45,arcillas y limos
413510.0,4568960.0,-27,0.45,arcillas y limos
413510.0,4568960.0,-26,0.45,arcillas y limos
413510.0,4568960.0,-25,0.45,arcillas y limos
413510.0,4568960.0,-24,1.15,arenas
413510.0,4568960.0,-23,1.15,arenas
413510.0,4568960.0,-22,1.15,arenas
413510.0,4568960.0,-21,1.15,arenas
413510.0,4568960.0,-20,1.15,arenas
413510.0,4568960.0,-19,1.15,arenas
413510.0,4568960.0,-18,1.15,arenas
413510.0,4568960.0,-17,1.15,arenas
413510.0,4568960.0,-16,1.15,arenas
413510.0,4568960.0,-15,1.15,arenas
413510.0,4568960.0,-14,1.15,arenas
413510.0,4568960.0,-13,1.15,arenas
413510.0,4568960.0,-12,1.15,arenas
413510.0,4568960.0,-11,1.15,arenas
413510.0,4568960.0,-10,1.15,arenas
413510.0,4568960.0,-9,1.15,arenas
413510.0,4568960.0,-8,1.15,arenas
413510.0,4568960.0,-7,1.15,arenas
413510.0,4568960.0,-6,1.15,arenas
413510.0,4568960.0,-5,1.15,arenas
413510.0,4568960.0,-4,1.15,arenas
413510.0,4568960.0,-3,1.15,arenas
413510.0,4568960.0,-2,1.15,arenas
413510.0,4568960.0,-1,1.15,arenas
413510.0,4568960.0,0,1.15,arenas
413510.0,4568960.0,1,3.5,arenas
413510.0,4568960.0,2,3.5,arenas
413510.0,4568960.0,3,3.5,arenas
413508.0,4569413.0,-7,S,
413508.0,4569413.0,-6,3.5,arenas
413508.0,4569413.0,-5,3.5,arenas
413508.0,4569413.0,-4,1.15,arenas
413508.0,4569413.0,-3,1.15,arenas
413508.0,4569413.0,-2,3.5,arenas
413508.0,4569413.0,-1,0.45,arcillas y limos
413508.0,4569413.0,0,0.45,arcillas y limos
413508.0,4569413.0,1,0.45,arcillas y limos
413508.0,4569413.0,2,0.45,arcillas y limos
413508.0,4569413.0,3,1.15,arenas
415290.0,4568820.0,-125,S,
415290.0,4568820.0,-124,11,gravillas y gravas
415290.0,4568820.0,-123,11,gravillas y gravas
415290.0,4568820.0,-122,11,gravillas y gravas
415290.0,4568820.0,-121,11,gravillas y gravas
415290.0,4568820.0,-120,11,gravillas y gravas
415290.0,4568820.0,-119,11,gravillas y gravas
415290.0,4568820.0,-118,11,gravillas y gravas
415290.0,4568820.0,-117,11,gravillas y gravas
415290.0,4568820.0,-116,11,gravillas y gravas
415290.0,4568820.0,-115,11,gravillas y gravas
415290.0,4568820.0,-114,11,gravillas y gravas
415290.0,4568820.0,-113,11,gravillas y gravas
415290.0,4568820.0,-112,11,gravillas y gravas
415290.0,4568820.0,-111,11,gravillas y gravas
415290.0,4568820.0,-110,11,gravillas y gravas
415290.0,4568820.0,-109,11,gravillas y gravas
415290.0,4568820.0,-108,11,gravillas y gravas
415290.0,4568820.0,-107,11,gravillas y gravas
415290.0,4568820.0,-106,11,gravillas y gravas
415290.0,4568820.0,-105,11,gravillas y gravas
415290.0,4568820.0,-104,0.01,arcillas y limos
415290.0,4568820.0,-103,0.01,arcillas y limos
415290.0,4568820.0,-102,0.01,arcillas y limos
415290.0,4568820.0,-101,0.01,arcillas y limos
415290.0,4568820.0,-100,0.01,arcillas y limos
415290.0,4568820.0,-99,0.01,arcillas y limos
415290.0,4568820.0,-98,0.01,arcillas y limos
415290.0,4568820.0,-97,0.45,arcillas y limos
415290.0,4568820.0,-96,0.45,arcillas y limos
415290.0,4568820.0,-95,0.45,arcillas y limos
415290.0,4568820.0,-94,0.45,arcillas y limos
415290.0,4568820.0,-93,0.45,arcillas y limos
415290.0,4568820.0,-92,0.45,arcillas y limos
415290.0,4568820.0,-91,1.15,arenas
415290.0,4568820.0,-90,1.15,arenas
415290.0,4568820.0,-89,1.15,arenas
415290.0,4568820.0,-88,1.15,arenas
415290.0,4568820.0,-87,1.15,arenas
415290.0,4568820.0,-86,1.15,arenas
415290.0,4568820.0,-85,1.15,arenas
415290.0,4568820.0,-84,1.15,arenas
415290.0,4568820.0,-83,1.15,arenas
415290.0,4568820.0,-82,1.15,arenas
415290.0,4568820.0,-81,1.15,arenas
415290.0,4568820.0,-80,1.15,arenas
415290.0,4568820.0,-79,1.15,arenas
415290.0,4568820.0,-78,1.15,arenas
415290.0,4568820.0,-77,0.0004,arcillas y limos
415290.0,4568820.0,-76,0.0004,arcillas y limos
415290.0,4568820.0,-75,0.0004,arcillas y limos
415290.0,4568820.0,-74,0.0004,arcillas y limos
415290.0,4568820.0,-73,0.0004,arcillas y limos
415290.0,4568820.0,-72,0.0004,arcillas y limos
415290.0,4568820.0,-71,0.0004,arcillas y limos
415290.0,4568820.0,-70,0.0004,arcillas y limos
415290.0,4568820.0,-69,0.065,arcillas y limos
415290.0,4568820.0,-68,0.065,arcillas y limos
415290.0,4568820.0,-67,0.065,arcillas y limos
415290.0,4568820.0,-66,0.065,arcillas y limos
415290.0,4568820.0,-65,0.065,arcillas y limos
415290.0,4568820.0,-64,0.065,arcillas y limos
415290.0,4568820.0,-63,0.065,arcillas y limos
415290.0,4568820.0,-62,0.065,arcillas y limos
415290.0,4568820.0,-61,0.065,arcillas y limos
415290.0,4568820.0,-60,0.065,arcillas y limos
415290.0,4568820.0,-59,0.065,arcillas y limos
415290.0,4568820.0,-58,0.065,arcillas y limos
415290.0,4568820.0,-57,0.065,arcillas y limos
415290.0,4568820.0,-56,0.065,arcillas y limos
415290.0,4568820.0,-55,0.065,arcillas y limos
415290.0,4568820.0,-54,0.065,arcillas y limos
415290.0,4568820.0,-53,0.065,arcillas y limos
415290.0,4568820.0,-52,0.065,arcillas y limos
415290.0,4568820.0,-51,0.065,arcillas y limos
415290.0,4568820.0,-50,0.065,arcillas y limos
415290.0,4568820.0,-49,0.065,arcillas y limos
415290.0,4568820.0,-48,0.065,arcillas y limos
415290.0,4568820.0,-47,0.065,arcillas y limos
415290.0,4568820.0,-46,0.065,arcillas y limos
415290.0,4568820.0,-45,0.065,arcillas y limos
415290.0,4568820.0,-44,0.065,arcillas y limos
415290.0,4568820.0,-43,0.065,arcillas y limos
415290.0,4568820.0,-42,0.065,arcillas y limos
415290.0,4568820.0,-41,0.065,arcillas y limos
415290.0,4568820.0,-40,0.16,arcillas y limos
415290.0,4568820.0,-39,7,gravillas y gravas
415290.0,4568820.0,-38,7,gravillas y gravas
415290.0,4568820.0,-37,7,gravillas y gravas
415290.0,4568820.0,-36,7,gravillas y gravas
415290.0,4568820.0,-35,7,gravillas y gravas
415290.0,4568820.0,-34,7,gravillas y gravas
415290.0,4568820.0,-33,0.065,arcillas y limos
415290.0,4568820.0,-32,0.065,arcillas y limos
415290.0,4568820.0,-31,0.065,arcillas y limos
415290.0,4568820.0,-30,0.065,arcillas y limos
415290.0,4568820.0,-29,0.065,arcillas y limos
415290.0,4568820.0,-28,0.065,arcillas y limos
415290.0,4568820.0,-27,0.065,arcillas y limos
415290.0,4568820.0,-26,0.065,arcillas y limos
415290.0,4568820.0,-25,0.065,arcillas y limos
415290.0,4568820.0,-24,0.065,arcillas y limos
415290.0,4568820.0,-23,0.065,arcillas y limos
415290.0,4568820.0,-22,0.065,arcillas y limos
415290.0,4568820.0,-21,0.065,arcillas y limos
415290.0,4568820.0,-20,0.065,arcillas y limos
415290.0,4568820.0,-19,0.065,arcillas y limos
415290.0,4568820.0,-18,0.065,arcillas y limos
415290.0,4568820.0,-17,0.065,arcillas y limos
415290.0,4568820.0,-16,0.065,arcillas y limos
415290.0,4568820.0,-15,0.065,arcillas y limos
415290.0,4568820.0,-14,0.065,arcillas y limos
415290.0,4568820.0,-13,0.065,arcillas y limos
415290.0,4568820.0,-12,0.065,arcillas y limos
415290.0,4568820.0,-11,0.065,arcillas y limos
415290.0,4568820.0,-10,0.065,arcillas y limos
415290.0,4568820.0,-9,0.065,arcillas y limos
415290.0,4568820.0,-8,0.065,arcillas y limos
415290.0,4568820.0,-7,0.065,arcillas y limos
415290.0,4568820.0,-6,0.065,arcillas y limos
415290.0,4568820.0,-5,0.065,arcillas y limos
415290.0,4568820.0,-4,0.065,arcillas y limos
415290.0,4568820.0,-3,0.065,arcillas y limos
415290.0,4568820.0,-2,0.065,arcillas y limos
415290.0,4568820.0,-1,0.065,arcillas y limos
415290.0,4568820.0,0,1.15,arenas
415290.0,4568820.0,1,1.15,arenas
415290.0,4568820.0,2,1.15,arenas
417160.0,4568870.0,-96,S,
417160.0,4568870.0,-95,0.16,arcillas y limos
417160.0,4568870.0,-94,0.16,arcillas y limos
417160.0,4568870.0,-93,0.16,arcillas y limos
417160.0,4568870.0,-92,0.16,arcillas y limos
417160.0,4568870.0,-91,0.16,arcillas y limos
417160.0,4568870.0,-90,0.16,arcillas y limos
417160.0,4568870.0,-89,0.16,arcillas y limos
417160.0,4568870.0,-88,0.0004,arcillas y limos
417160.0,4568870.0,-87,0.0004,arcillas y limos
417160.0,4568870.0,-86,0.0004,arcillas y limos
417160.0,4568870.0,-85,0.0004,arcillas y limos
